id,sentiment,review
10295_1,0,"There are a lot of pretentious people out there who will pretend that this is endowed with some kind of beautiful meaning, and that ignorant fools like me don't 'get' it. Obviously this means that we should stick to Hollywood dross.<br /><br />It has every, a-hem, artistic cliché in the book - I guess it is good that the director is one of the chosen few. Almost a self parody drowning in its own pretense.<br /><br />The director of the (almost equally embarrassing) movie 'Ratcatcher' returns with another piece wallowing in artistic nonsense; it is difficult to understand and apparently is a study of alienation. The best way to describe this film is alienating for its viewers."
6826_2,0,"It's been a long time since I last saw a movie this bad.. The acting is very average, the story is horribly boring, and I'm at a loss for words as to the execution. It was completely unoriginal. O, and this is as much a comedy as Clint Eastwood's a pregnant Schwarzenegger! <br /><br />One of the first scenes (the one with the television show - where the hell are you?) got it right - the cast was 80% of let's face it - forgotten actors. If they were hoping for a career relaunch, then I think it might never happen with this on their CV! The script had the potential, but neither 80% of the actors nor the director (who's an actor and clearly should stick to being an actor) pulled it off. Fred Durst was the only one who seemed better than any of the rest.<br /><br />I'm sorry, but if you ever consider watching this - I highly recommend you turn to something less traumatic, because not only it's a total loss of time, but also a weak example of what bad cinema looks like."
2181_1,0,I saw this movie thinking that it would be one of those old B movies that are fun to watch. I was so wrong! This movie was boring and obviously aimed at males who like looking at corpulent women. The story was so ridiculous and implausible that it lost my interest altogether. It seemed to be in the same genre as the Ed Wood films - bottom of the barrel.
10593_4,0,"The infamous Ed Wood \classic\"" Plan 9 From Outer Space features an indignant alien calling the human race, \""...stupid! Stupid, stupid stupid!\"" I'd have to say exhibit A in that trial would probably this movie, a ridiculously silly sci-fi film.<br /><br />Falling action star Jean Claude Van Damme returns to a hit role for him from the original movie, Luke, a former Universal Soldier who now works making really good universal soldiers. While Van Damme was too big to reprise the role in the first two sequels, he was too small to do much of anything else by the time the fourth film in the Universal Soldier series came around. So, probably cursing under his breath the whole way, he kicks and grunts and scowls through ninety minutes of explosions and karate kicks. You'll find plenty of mindless violence, but I'd advise you get a coat check for your brain at the door when you start watching this thing. Otherwise, you are liable to forget where you left it by the time it's over.<br /><br />Luke is called into action against more Universal Soldiers after a really really REALLY evil computer named Seth (makes HAL look like Ghandi) turns all the other universal soldiers into evil, remorseless killers. Of course this is what these things are programmed to do, but in this case they are killing their creators, not \""the enemy\"" so that's a problem.<br /><br />I love the dumb logic of this movie. Logic that believes that a supercomputer would create a body for itself that looks as ashamed as Michael Jai White does to be in this movie. Logic that dictates that the creator of Seth be a blue-haired cyber-stereotype geek who spouts cliches more regularly than Old Faithful does steam. Logic that has a climactic karate fight feature two characters kicking each other though ten separate panes of shattering glass in the span of three minutes of screen time.<br /><br />The film also features a daughter in peril character, wrestler Bill Goldberg as a wrestler disguised as a Universal Soldier, and a romance so tacked on, I have to think the writers thought tacked on romances were actually a GOOD thing. And when this movie ends, it ends. Not a minute after a gigantic towering finale-style explosion are the credits running. No epilogue, no where are they now, no final kiss, just explosion, hug, over. Even the creators want to get out of this thing as soon as possible.<br /><br />While it's no Plan 9, US:TR is a silly little trifle of an action movie that would be fun at parties full of rowdy Van Damme fans who enjoy seeing their hero really reaching new depths. Not to be seen on a serious stomach."""
4061_3,0,"While not quite as monstrously preposterous as later works, this slow-moving, repetitive giallo offers some nice touches in the first half, but grows more and more lethargic and silly as it stumbles to its lame denouement.<br /><br />To be sure, the actors are above average - considering this is an Argento movie - and some moments show the director's visual skills, but whole sequences should've been cut and, basically, it's just the same exploitative trash as ever, wallowing in fake science and abnormal sexual depravity.<br /><br />3 out of 10 genetic disorders"
7878_7,1,"As the story in my family goes, my dad, Milton Raskin, played the piano for the Dorsey band. After Sinatra joined the band, my dad practiced with him for hours on end. Then, at a point in time, my dad told Sinatra that he was actually to good to be tied up with such a small group (band), and that he should venture off on his own. By that time Sinatra had enough credits 'under his belt' to do just that! Dorsey never forgave my dad, and the rest, as they say, is history.<br /><br />I have some pictures and records to that effect, and so does Berkley University in California.<br /><br />I have seen just about every Sinatra movie more times than I wish to say, and his movies never get old . . . Thank you Frank"
4183_1,0,"If it were not for the \Oh So Gourgous,\"" Natassia Malthe, this B- movie would not have been worth one sector of my Tivo disk space! In what low rent, back lot warehouse was the supposed space port filmed in? \""Continuity People!\"" It's a basic principle in real movie making! By night an alleged space port and by day (night and day on a space station?) a warehouse!??!? People Please! The only thing I will commend this movie for, is the wardrobe dept. for continuously, keeping Natassia in those tight shape revealing outfits! Even the women who saw this bomb had to appreciate the outfits that she obviously spent some time getting into, each day of filming! The Sci-fi channel would have been better off showing SpaceBalls! At least there would have been some real humor in watching something so unbelievable.<br /><br />P.S. Michael Ironside, please Fire Your Agent ASAP! You are so much better of an actor, to be even associated with this level of movie making."""
6855_10,1,"\Dressed to Kill\"" has been more or less forgotten in critical circles in the past 20 years, but it is a true American classic, a film which is much more than just a glossy thriller.<br /><br />I sincerely hope the DVD release will give more people the chance to hear about it and see it."""
6934_4,0,"OK, so obviously ppl thought this was a good movie in 1955.<br /><br />I pity the fools who still think so... Its absolute rubbish.<br /><br />The story is just ... ridiculous. The characters are absurd caricatures - but this film is not meant to satirise, im sure its meant to be a serious drama isn't it?<br /><br />Dean and others, are too old for their parts. People say Dean is great in this film, and well, maybe he did play his part as well as he possibly could've. His character is meant to be 16 or 17 or so. But Dean was a 24 year old man when he made this film. Seeing him agonise and throw little tantrums like a 4 year old boy... its pathetic.<br /><br />Natalie Wood is gorgeous, but the early scenes at the police station where she is crying and whining are very unconvincing. It sets a bad precedent for the film... and for the rest of it, you feel like cringing every time one of these badly acted emotional scenes comes along.<br /><br />It may've been good for its time, but, really, its drivel.<br /><br />It must've just been hype about Dean's death that has over-inflated the reputation of this film."
10498_10,1,"It's a bit easy. That's about it.<br /><br />The graphics are clean and realistic, except for the fact that some of the fences are 2d, but that's forgiveable. The rest of the graphics are cleaner than GoldenEye and many other N64 games. The sounds are magnificant. Everything from the speaking to the SFX are pleasant and realistic.<br /><br />The camera angle is a bit frustrating at times, but it's the same for every platform game, like Banjo-Kazooie and Donkey Kong 64.<br /><br />I got this game as a Christmas present in 1997, and since then, I have dutifully gotten 120 stars over 10 times."
7374_1,0,"This is without a shadow of a doubt the absolute worst movie Steven Seagal has ever made. And that says a lot. Don't get fooled by the rating, it's way too good. This abomination hadn't even been worthy of a 0/10 rating, if such a thing existed. <br /><br />- Absolutely no plot <br /><br />- Worst action scenes ever, and there aren't too many of them either <br /><br />- Seagal doesn't do anything himself, including the fighting, talking (lots of dubbing), and so on. As always. <br /><br />- Seagal is fat, lazy and couldn't care less about this movie. Something which is very obvious all the way through<br /><br />Take all the other garbage DTV movies Seagal has made, multiply them with each other, multiply this with a thousand billions, and all the badness you then get won't even describe 1 % of this absolute crapfest."
1628_1,0,"Without question one of the most embarrassing productions of the 1970s, GAOTS seems to really, REALLY want to be something important. The tragic truth is that it's so entirely valueless on every level that one can't help but laugh. Reaching in desperation for the earthy elements of Ingmar Bergman's films, it follows a city couple's day in the wilderness...they walk along a shady path, allthewhile pontificating like a U.C. Berkeley coffee clatch. Almost every line of tarradiddle dialog delivered here is uproariously bad(\I feel that life itself is made up of as many tiny compartments as this pomegranate....but is it as beautiful?\"") After what seems like an eternity of absolutely nothing happening(well...OK...we are treated to some nudity and a tepid soft sex scene), there is finally a VERY anticlimactic confrontation involving a pair 'Nam vets who are making the nature scene and performing some pretty harsh folk ballads with an acoustic guitar. <br /><br />Nothing at all eventful or interesting happens IN THIS ENTIRE FILM. I thought the Larry Buchanan picture \""Strawberries Need Rain\"" was a weak example of a Bergman homage. \""Golden Apples\"" is every bit as bad, but the ceaseless random verbiage it presents makes it memorably awful. 1/10"""
11975_1,0,"How has this piece of crap stayed on TV this long? It's terrible. It makes me want to shoot someone. It's so fake that it is actually worse than a 1940s sci-fi movie. I'd rather have a stroke than watch this nonsense. I remember watching it when it first came out. I thought, hey this could be interesting, then I found out how absolutely, insanely, ridiculously stupid it really was. It was so bad that I actually took out my pocket knife and stuck my hand to the table.<br /><br />Please people, stop watching this and all other reality shows, they're the trash that is jamming the networks and canceling quality programming that requires some thought to create."
7306_3,0,"Truly one of the most dire films I've ever sat through. I've never actually taken the time to write one of these but felt compelled to after witnessing this affront to film-making and feel somewhat aggrieved to be wasting my time on such a piece of turd to be honest. There were so many parts that infuriated me with their complete randomness and lack of sense (e.g. when would the police force ever shoot people with infectious diseases? When would hospitals ever through out such people for lack of a cure? Why was the guy who spotted him spying on his wife wandering around outside in his dressing gown whilst carrying a gun as she rolled around on the bed?). Also, the characterisation - as we've almost come to expect in such films - was awful (e.g. the way the blonde guy - I don't remember his frickin name and don't give a toss anyway - completely turned against his girlfriend and ran off to leave her) and I ended up wanting them all to meet grisly ends! The production was horribly disjointed and the cinematography nothing to write home about."
7549_7,1,"A young cat tries to steal back his brothers soul from death but only gets half of it and then has to go adventuring to get the other half... or maybe not. <br /><br />Frankly I'm not sure what happens in this film which is full of very strange, very surreal images some of which parents might find disturbing, (ie.the cats slicing off part of a pig who is traveling with them and the frying it like bacon which all three eat).<br /><br />This is a very strange film that some have likened to Hello Kitty on acid, I think its more like Hello Kitty as done by Dali. (Certainly this is more alive than Destino which was directly based on his work).<br /><br />If your up for a very off beat film that will challenge your perceptions of things then see this movie. Just be ready for some very strange images that will be burned into your memory forever.<br /><br />"
2619_4,0,It is a good film for kids who love dogs. It runs a bit slow early on but ends if a flurry of gooped up De Vil. The basic plot is the same as the first movie. The bright side of the movie for adults is the talking bird that thinks it is a dog. The bird talks like a human(Eric Idle of Monty Python) and barks like a dog. It is the comedy that the film needed more of. See it in the matinee so you don't have to pay full price or wait for it to appear on Disney.
6532_8,1,"I think part of the reason this movie was made...and is aimed at us gamers who actually play all the Nancy Drew PC games. There's been a lot of movies lately based on video games, and I think this in one of them.<br /><br />So this movie does not follow any book. But it does follow parts of the games. I buy and play every Nancy Drew games as soon as it comes out. And the games are from HerInteractive and are for \girls who aren't afraid of a mouse!\"" And some of these games actually won Parents' Choice Gold Awards. They are not only fun but you can actually learn a thing or two while playing.<br /><br />I took two of my step children with me to go see it and they loved it! The 10 yr. old had started playing her first Nancy Drew game a day before I took her to see the movie, and she was having so much fun playing the game I thought she would enjoy the movie as well. And I was right...she not only loved this movie but couldn't wait to get home to finish her first game and start another one.<br /><br />My other step daughter is only 7 and she also loved the movie but she is still a little to young too play the games yet, but she enjoys watching her sister play at times just to see what's going on.<br /><br />The games are based for children 10 yrs and older. All the games usually get pretty descent reviews and are classified as adventure games. For more information on the games just check out HerInterative Nancy Drew games. So personally I thought the movie was pretty good and I will buy it when it comes out on DVD."""
605_4,0,"I'll keep this short as a movie like this doesn't deserve a full review.<br /><br />Given the setting, this movie could have been something really special. It could have been another \28 days later\"" or even a \""Blair Witch Project\""<br /><br />The first 20 or so minutes of the movie I was really excited, directer did a decent job with cinematography and suspense, although I don't think He managed to capture true eeriness of an empty London Underground.<br /><br />Characters were a big let down. Our \""heroine\"" in this movie is a worthless piece of crap, and you really don't care if she dies or not. As many people have said before, I was rooting for the homeless people and the black guy, who managed to give me a chuckle or two(whether intentional of the writers or not).<br /><br />The main villain, is kept in the dark for the first half of the movie, but when he is revealed I was really disappointed. I won't spoil it but lets just say my 10 year old sister could probably beat him in a wrestling match.<br /><br />All in all this is just another mediocre horror film which falls into the trap of following a simple Hollywood formula. This film had a lot of potential but really failed to hit the mark.<br /><br />Just to highlight how lame this movie was, the characters in this movie had at least FIVE TIMES to finish off and kill the main villain. INSTEAD THEY RUN AWAY."""
4932_8,1,"In Panic In The Streets Richard Widmark plays U.S. Navy doctor who has his week rudely interrupted with a corpse that contains plague. As cop Paul Douglas properly points out the guy died from two bullets in the chest. That's not the issue here, the two of them become unwilling partners in an effort to find the killers and anyone else exposed to the disease.<br /><br />As was pointed out by any number of people, for some reason director Elia Kazan did not bother to cast the small parts with anyone that sounds like they're from Louisiana. Having been to New Orleans where the story takes place I can personally attest to that. Richard Widmark and his wife Barbara Bel Geddes can be excused because as a Navy doctor he could be assigned there, but for those that are natives it doesn't work.<br /><br />But with plague out there and the news being kept a secret, the New Orleans PD starts a dragnet of the city's underworld. The dead guy came off a ship from Europe and he had underworld connections. A New Orleans wise guy played by Jack Palance jumps to a whole bunch of erroneous conclusions and starts harassing a cousin of the dead guy who is starting to show plague symptoms. Palance got rave reviews in the first film where he received notice.<br /><br />Personally my favorite in this film is Zero Mostel. This happened right before Mostel was blacklisted and around that time he made a specialty of playing would be tough guys who are really toadies. He plays the same kind of role in the Humphrey Bogart film, The Enforcer. Sadly I can kind of identify with Mostel in that last chase scene where he and Palance are being chased down by Widmark, Douglas, and half the New Orleans Police. Seeing the weight challenged Zero trying to keep up with Palance was something else because I'm kind of in Zero's league now in the heft department.<br /><br />Kazan kept the action going at a good clip, there's very little down time in this film. If there was any less it would be an Indiana Jones film. Panic In The Streets won an Oscar for Best Original Screenplay that year.<br /><br />Kazan also made good use of the New Orleans waterfront and the French Quarter. Some of the same kinds of shots are later used in On the Waterfront. In fact Panic In The Streets is about people not squealing when they really should in their own best interest. Very similar again to On the Waterfront.<br /><br />Panic In The Streets does everyone proud who was associated with it. Now why couldn't Elia Kazan get some decent New Orleans sounding people in the small roles."
1813_1,0,"If somebody wants to make a really, REALLY bad movie, \Wizards of the Lost Kingdom\"" really sets a yardstick by which to measure the depth of badness.<br /><br />Start with the pseudo-Chewbacca that follows around the main character ... Some poor schmuck in a baggy white \""furry\"" costume that looks as if it was stitched together from discarded pieces of carpeting. Work your way slowly, painfully, through more not-so-special effects that thoroughly deny the viewer from suspension of disbelief. Add a garden gnome (just for the heck of it).<br /><br />On second thought, skip this movie entirely and find something else to do for an hour and a half."""
9770_1,0,"This is the version that even the author hated, because it's so schmaltzy. They gave it a 'happy ending' and changed a lot of the dialogue, and it's just a big pile of saccharine. The 'stage manager' is quite good, I believe he originated the role, but everyone else falls into that acting style of the 40's that is really just posing. The one great feature- the music. This has one of the best scores ever recorded, and it's worth seeking out in a record shop. Overall I think the 1989 Spalding Grey/ Eric Stoltz/ Penelope Miller version is far superior."
12447_4,0,"Sondra Locke stinks in this film, but then she was an awful 'actress' anyway. Unfortunately, she drags everyone else (including then =real life boyfriend Clint Eastwood down the drain with her. But what was Clint Eastwood thinking when he agreed to star in this one? One read of the script should have told him that this one was going to be a real snorer. It's an exceptionally weak story, basically no story or plot at all. Add in bored, poor acting, even from the normally good Eastwood. There's absolutely no action except a couple arguments and as far as I was concerned, this film ranks up at the top of the heap of natural sleep enhancers. Wow! Could a film BE any more boring? I think watching paint dry or the grass grow might be more fun. A real stinker. Don't bother with this one."
8923_3,0,"Much like Orson Welles thirty years earlier,Mike Sarne was given \the biggest train set in the world\""to play with,but unfortunately lacked the ability to do anything more than watch his train set become a train wreck that is still spoken of with shock and a strange sort of awe. Despite post - modern interpretations purporting somehow to see it as a gay or even feminist tract,the fact of the matter is that it was a major disaster in 1970 and remains one today.How anyone given the resources at Mr Sarne's disposal could have screwed up so royally remains a closely - guarded secret.Only Michael Cimino ever came close with the political and artistic Armageddon that constitutes \""Heaven's Gate\"".Both films appeared to be ego trips for their respective directors but at least Mr Cimino had made one of the great movies of the 1970s before squandering the studio's largesse,whereas Mr Sarne had only the rather fey \""Joanna\"" in his locker. Furthermore,\""Heaven's Gate\"" could boast some memorable and well - handled set - pieces where,tragically,\""Myra Breckinridge\""s cupboard was bare. Simply put,it is overwhelmingly the worst example of biting the hand that feeds in the history of Hollywood."""
11102_4,0,"I don't know why, but i thought i've seen this movie before. Maybe it was the name, maybe it was the way poster looked, i don't know. Anyway, it was quite promising in the beginning. And even throughout the whole feature there were some bright moments. Maybe its because i'm not a huge fan of the horrors, and i don't watch them a lot, but this one actually looked fresh sometimes. But the rest of it is not so good. Laughable at times. The movie is slow paced, sometimes you will get so bored you'd forget what was the story about. Characters are not great either. All of them. The butcher is OK, seems creepy and crazy enough. Although i didn't get what were those weird looking things on his chest (that whole scene just looked fake and kind of out-of-the-blue), and why he was collecting those in jars at home? The main lead is plain. His character is really hard to believe in, and very undeveloped. But i guess thats scenarists fault. Like why he cried when he was taking pictures of his girlfriend? Side cast is bad too. But the main thing i hated in this movie was the girl. My god, when will women in horror movies have any brains? Its ridiculous. The girl finds out that a maniac took her boyfriends camera, tries going to police, that fails, and then she thinks of the best idea ever. Why don't we just go and take it! I know where the maniac lives! Yup! Thats swell! And then look for the camera in the bathroom! Why not? And then walk in the room, see a bag that was not there before, and just have a look inside. Maybe camera is there? Not there. But loads of interesting stuff. Shiny. Mmmm. To realize that bag means that the butcher came back is too hard for her tiny tiny brain. Then of course the never ending \falling while running away\"" trick, that really made it look bad. Then, to put the final nail into the character, in the end of the movie, she walks into the wagon FULL with dead bodies hanging feet up, screams \""Noooo\"" like she just ripped her Gucci bag, and walks further into the wagon... Jeez. Come on. No one else thinks its just, well, stupid? Just awful. If her character wasn't so bad, maybe the movie would get another star or two from me. And i would even forgive MMT characters that can take a hit in the head with a steel hammer (that dude in the train who the conductor killed), butcher vests that can protect from bullets, weird and cheap looking monsters in the end (i didn't read Clive Barkers novel, so i have no idea where those monsters came from), the fact that no one cared that hundreds (judging on the skeletons in the dungeon) disappeared in the city, and main character that didn't bleed to death when he got his tongue ripped out (he barely noticed it i guess). Oh, and the predictable ending. Damn, i knew the ending half way in, its just disappointing. The only reason i'm still giving some credit to the makers, is that the movie in general looks better than most of the horrors i've watched past few months. Visual style is nice, some shots were really nice and good CGI that made the killings look really brutal. (although blood didn't look real at all) I guess some people will enjoy it, some, like me, will watch it if there is nothing else to watch, some will absolutely hate it."""
9503_7,1,"a bit slow and boring, the tale of an old man and his wife living a delapidated building and interacting with a fixed cast of characters like the mailman, the brothers sitting on the porch, the wealthy cigar smoking man. The photography of the river is marvelous, as is the interior period decoration. If you like decoration of Banana Republic stores, this is a must."
6364_8,1,"\Atlantis: The Lost Empire\"" was everything the previews indicated it would be. It is not often you find that. Most of the time, the previews show only the best parts and then the rest of the movie is terrible. Not so with this one. I was pleased with the original plot, even though the sub-plots were not. The animation was not break through like \""Shrek\"" but it was good, none the less. The plot and the story line were well presented and there were only a few slow spots in them. This keeps you interested. I found myself enjoying this one. \""Atlantis\"" gets and keeps your attention. You also have to think a little bit, but not too much. Once you think about it a little, you can figure out what needs to happen but you really don't know for sure how it is going to happen.<br /><br />The casting was also good. Michael J. Fox, as Milo was an excellent choice. His personality fits nicely. The gruff natured Commander Rourke was also well chosen with James Garner. His character reminded me of his performance in \""Maverick\"" which I also liked. I really liked the casting of Claudia Christian as Helga Sinclair. Her ability to play a no nonsense personality makes the film more interesting. It's just too bad she is a villain.<br /><br />Over all, definitely worth you while (8 out of 10)."""
8344_4,0,"After reading all of the rave reviews about this film and a few that give it a so-so. I finally decided to throw in my no cents worth. I agree with most on the point that if it hadn't been for Lauren Lewis and Chris Ferry it would have been a disaster. Filmed in Mariette OH. just north of Dogpatch where all the real talent fled south down I-77 years ago, at least as far as a tank of gas would allow. I did get a chuckle from reviewers who subtly claim that they cerebrate a little better than most by claiming they followed the plot without an inkling of confusion. This wee tale by the Brothers Crook is like an old record with a skip in it. As an American I understand the difficulties Ind film artists have to face. A trip to Romania would have wiped out the budget for sure. Lets face it this whole film was a loop de loop of Claire in the gas station, Claire on the side of the road, Claire under the bleachers, Claire in the house, Claire in the cornfield, Claire at school. Claire here and Claire there. It almost became monotonous and would have if she had not been the best actor in the cast. Josh and Jeff have to make a living but don't write a two page script and turn it into an hour,twenty flick. Before writing another screenplay about dreaming ghosts watch an episode or two of Ghost Whisperer or something and get a little background. All of the cast except the above mentioned and a couple of others were engaged in their first and last film. Also, there is an appearance by co-director Jeff as he is in all his films. Just like Alfred Hitchcock, eh? One thing the film had going for it is that the cameraman seemed to have a fixation on Lauren Lewis' derrière. Well, with all sarcasm now satisfied I still recommend the film for the horror buff just to see this young actress in the formative time of her career (I hope)and that Chris Ferry has established himself as a villain worth watching."
4700_1,0,"I totally hated the movie. It was so retarded. They need to get some acting lessons....no, wait, that won't help because the Naked Brothers Band people a retards. You know why I am here even though I am a Naked Brothers Band hater? To warn people before they watch the dumb movie so that the NBB doesn't get any money from it so then they can't make any more amateur stupid songs that are so retarded that any old guy could go and write it in 10 seconds. Not only are the song lyrics retarded, they sing badly. Okay, I'm kinda getting off the movie here.....anyways, it was boring and they acted horribly. It was NOT funny at all even though they tried really hard for it to be. I guess they deserve some credit for that...well, the movie isn't worth your time. Just look at its rating. The movie (and the series) is very painful to watch for anyone who has even half a brain. Seriously, if you liked it, you need to go watch movies where the actors actually act, not babbling their lines in a monotone. I am on the drama club at my school and some people there are actually BETTER than those Nat and Alex guys. Hurry before it's too late! I seriously thought that Herbie Fully Loaded was better than this piece of poopie. I don't even know why I went through even HALF of that film. I don't think it even deserves to be called a film..."
3135_9,1,"I loved this movie. I knew it would be chocked full of camp and silliness like the original series. I found it very heart warming to see Adam West, Burt Ward, Frank Gorshin, and Julie Newmar all back together once again. Anyone who loved the Batman series from the 60's should have enjoyed Return to the Batcave. You could tell the actors had a lot of fun making this film, especially Adam West. And I'll bet he would have gladly jumped back into his Batman costume had the script required him to do so. I told a number of friends about this movie who chose not to view it... now they wished they had. I have all of the original 120 episodes on VHS. Now this movie will join my collection. Thank You for the reunion Adam and Burt."
2172_7,1,"`Mad Dog' Earle is back, along with his sad-sack moll Marie, and that fickle clubfoot Velma. So are Babe and Red, Doc and Big Mac, and even the scenery-chewing mutt Pard. The only thing missing is a good reason for remaking Raoul Walsh's High Sierra 14 years later without rethinking a line or a frame, and doing so with talent noticeably a rung or two down the ladder from that in the original. (Instead of Walsh we get Stuart Heisler, for Humphrey Bogart we get Jack Palance, for Ida Lupino Shelley Winters, and so on down through the credits.) The only change is that, this time, instead of black-and-white, it's in Warnercolor; sadly, there are those who would count this an improvement.<br /><br />I Died A Thousand Times may be unnecessary  and inferior  but at least it's not a travesty; the story still works on its own stagy terms. Earle (Palance), fresh out of the pen near Chicago, drives west to spearhead a big job masterminded by ailing kingpin Lon Chaney, Jr.  knocking over a post mountain resort. En route, he almost collides with a family of Oakies, when he's smitten with their granddaughter; the smiting holds even when he discovers she's lame. Arriving at the cabins where the rest of gang holes up, he finds amateurish hotheads at one another's throats as well as Winters, who throws herself at him (as does the pooch). Biding time until they get a call from their inside man at the hotel, Palance (to Winter's chagrin) offers to pay for an operation to cure the girl's deformity, a gesture that backfires. Then, the surgical strike against the resort turns into a bloodbath. On the lam, Palance moves higher into the cold Sierras....<br /><br />It's an absorbing enough story, competently executed, that lacks the distinctiveness Walsh and his cast brought to it in 1941, the year Bogie, with this role and that of Sam Spade in the Maltese Falcon, became a star. And one last, heretical note: Those mountains do look gorgeous in color.<br /><br />"
8186_2,0,"Did anyone read the script. This has to be some of the worst writing and directing of the entire year. Three great actors, Paul Giamatti, Rachel Weisz and Miranda Richardson couldn't pull this one out. About two-thirds it looked like Giamatti eyes were saying, I can't believe I signed the contract. It's not the worst movie I ever saw, but it's on the really really bad Christmas movie list. Not enough lines, but what else can be said? Okay, the movie just doesn't move with Vaughn's con-man dialogue, his character is just a creepy guy that you just can't get past. It was just a lackluster walk through, that no one seemed to be able to get into."
4842_10,1,"If the very thought of Arthur Askey twists your guts, don't worry, you can still watch and love The Ghost Train, like the equally marvellous Back Room Boy, it is a film that is simply too damn good to be sunk by a single performance, even that of the lead actor. Personally, I love Askey, perhaps it's because I go into his world, rather than unreasonably expecting him to come into mine, which is a mistake too many people make. The Ghost Train is so intensely atmospheric that you couldn't conceivably watch it without being amazed at the deep, dark world it transports you to, it is immersive in a way that few cheap and cheerful flag-wavers managed to be during the desperate early '40s and it's a film that I would imagine few people have ever watched just the once. The cast are, without exception, extraordinarily good, perhaps Linden Travers lays it on a bit thick, but against the backdrop of a lonely railway station in wartime, she could hardly play a nutter and not stand out. The sad passing of the lovely Carole Lynne earlier this year broke the last link we had with this incredible film and now it really is in the past, but waiting patiently for us to press play."
2992_4,0,"Next to the slasher films of the 1970s and 80s, ones about the walking dead were probably the second most popular horror sub-genre. While slasher films had 'Black Christmas' and 'Halloween' to get the whole thing going, zombie flicks had George Romero's 'Dead' films. And unsurprisingly soon after the success of his first two in the series, other directors wanted to cash in. A lot of Italian directors were especially interested, such as Lucio Fulci who brought us 'Zombie' a year after Romero's 'Dawn of the Dead', known as 'Zombi' in Italy and some other countries, and it was there that Fulci's film was known as 'Zombi 2'. Apart from the walking dead it has no relation to Romero's film, but is a good film in it's own right. It was a big success in Europe and 9 years later a sequel was born.<br /><br />Pros: Lots of beautiful, lush scenery. Awesome score. The acting isn't exactly good, but the cast is game and seem to be enjoying the experience. After kind of a slow start, the pace moves along like that of an action flick. Plenty cheese and unintentional hilarity for bad film lovers. Good job on the make-up effects. Lots of blood and some decent gore.<br /><br />Cons: Virtually plot less. Nothing you haven't already seen before. Blatantly rips off some things from the first couple of 'Return of the Living Dead' films. Cardboard characters. Hasn't aged too well due to the bad 1980s rock music(Not that I'm saying all rock music of that period is bad), clothing, and overall feel of the movie.<br /><br />Final thoughts: First of all, this is not a true sequel to Fulci's cult classic. In fact, I don't know if it was ever meant to pick up where that film left off. For those that don't know, Fulci was ill during production and ended up leaving and was replaced with Bruno Mattei. Mattei's films are pretty laughable, but like this film many are good campy fun. And that's all this film really is, just something to watch for fun.<br /><br />My rating: 3.5/5 (So-bad-it's-good rating) 2/5 (Serious rating)"
626_2,0,"Spirit of a murdered high school geek animates a scarecrow which then takes revenge on everyone.<br /><br />This movie really annoyed me. It has a great looking monster, has some good low budget effects, some atmosphere but manages to short circuit the good stuff with bad. Half way in I started to fast forward and then step through the chapters on the DVD.<br /><br />The problems with this movie are many. First off the cast looks about thirty and yet they are suppose to be in high school. You don't believe anything from the get go as a result. The scarecrow, while looking great isn't much beyond that. He says stupid one liners and moves in a manner more designed to be funny then scary. Is this a comedy or a horror movie? Its a problem that goes beyond the one liners to much of the dialog and set up. It seems more send up of every cliché than heartfelt horror film. I some how expect that the film was made for a very narrow audience in mind, horror fans who want to mock the genre rather than embrace it.<br /><br />Despite the good looking monster this is a film to avoid. Even if you pick it up in the bargain bin for under five bucks, you're paying too much.<br /><br />Avoid."
1489_1,0,"This started bad, got worse, and by the time the girl attacked the old lady at the end i literally wanted to take the DVD to the person we borrowed it off and choke the C**T to death with it. Avoid this film, a little bit of good cinematography and some naked shots, would be almost acceptable if i was 14 and had not seen Jenna Jameson naked a million times. If anyone feels the need to watch this film, i would strongly recommend you spend the time more appropriately, as an example i would say trying to cram a Lego house into your bum with no lube would be a good start. I hear that this film was not the original version, i would very much like to view the original, as it seems that this cut version is devoid of all plot, and apparently most of the nudity, can someone please tell me how i can get in touch with Christian Viel he owes me an hour of my life back!"
3857_3,0,"I had hoped this movie was going to be mildly entertaining, like other sorts of its genre. However, it was lame and I didn't find myself laughing very much. Watch it on HBO, maybe, or if you've got a free rental to waste and you need a movie to pass the time. But I don't recommend paying to see it.<br /><br />The plot is simple and straightforward, and it could have been funny, maybe, if the script was better. Jason Lee can be hilarious, and he gets a few laughs here and there, but the movie falls flat. Just don't go see this one. The directing is lackluster, but for what it is, directing isn't that important. I guess its main drawback is that it is just not very funny. See something else, don't waste your time here."
8206_2,0,"With one of my very favorite actors, James Spader, I expected this film to be at least tolerable. It wasn't. After the first half hour I watched the rest of it with the remote control in my hand so the fast forward was at the ready. So trite, so standard, one knows what's going to happen in each scene. One can even predict the dialogue word for word. This is one of those movies that makes one scratch ones head and say, \How did this movie ever get made?\"" In an effort to say something positive, I'll add that there are some mildly entertaining special effects. But, on the whole, if you've seen 5 Sci/fi movies, or you are over 9 years old, do yourself a favor and skip this one."""
